filename,urchin_regular_pencil-cidaroida,polychaete-serpulidae,basket_snake_stars-euryalida,barnacles-bathylasmatidae,brachiopods-brachiopoda,antarctic_scallop-antarctic_scallop,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-gorgonacea,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,stony_corals_solitary-scleractinia,octocorals_whip-gorgonacea,octocorals_whip-pennatulacea,octocorals_whip_simple_umbellula-pennatulacea,anemones_colonial-zoantharia,octocorals_bottle_brush_complex-antipatharia,ascidians_stalked_colonial-ascidiacea,ascidians_stalked_solitary-ascidiacea,ascidians_unstalked_colonial-ascidiacea,ascidians_unstalked_solitary-ascidiacea,crinoid_stalked-crinoid_stalked,octocorals_whip-alcyonacea,anemones_colonial-corallimorpharia,octocorals_seafan_fern_simple-antipatharia,octocorals_branching_bushy-antipatharia,octocorals_seafan_fern_complex-antipatharia,octocorals_bottle_brush_simple-antipatharia
PS96_008_0007__PS96_008-2_2015-12-30_4104.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54861.4016025787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2722.8610785264,0.0,11050.2260616847,0.0,0.0,0.0,0.0,0.0,13926.391520998699,15240.250807663999,8129.6780663163,5281.0172506844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_008_0011__PS96_008-2_2015-12-30_3929.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24068.154124426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11313.503778266999,0.0,0.0,0.0,6673.2309140682,19089.20971612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_008_0015__PS96_008-2_2015-12-30_3886.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16687.9673882731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4296.1920422742,0.0,0.0,128387.5607152,0.0,0.0,4181.6250118644,19525.233212305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_008_0017__PS96_008-2_2015-12-30_4105.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143834.44220194488,0.0,0.0,32929.119876434,0.0,0.0,0.0,0.0,15013.3169198542,0.0,2903.3342667415004,0.0,0.0,0.0,0.0,0.0,27591.6808204513,0.0,28288.008920969998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0002__PS96_010-3_2016-01-01_4331.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148636.5426610372,0.0,0.0,0.0,0.0,0.0,0.0,54849.555001181,3166.9217443594002,0.0,0.0,16952.903756048,12829.9232073,0.0,0.0,0.0,13702.2527081729,0.0,61813.066304323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0010__PS96_010-3_2016-01-01_4256.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81772.7014193245,28832.406401292003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78602.0767433748,16348.8481692813,374082.6156158014,3216.9908772759004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0024__PS96_010-3_2016-01-01_4345.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155341.924731126,0.0,0.0,0.0,0.0,0.0,0.0,32930.020521296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32170.323660655,8447.742645503,3508.8335250609002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0012__PS96_057-3_2016-01-21_0972.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241224.34126666008,0.0,0.0,96601.407901335,0.0,0.0,0.0,0.0,12361.9566051681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230176.6815110095,198524.74724430343,396232.8513013137,3480.8846601775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_061_0019__PS96_061-1_2016-01-21_1271.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111796.088430718,0.0,0.0,24608.092506954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3435.1108682784,3778.0973126067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_026_0006__PS96_026-3_2016-01-08_4615.jpg,0.0,0.0,0.0,0.0,8489.541384440501,0.0,0.0,7542.963961269102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12343.113269809199,2107.4117679546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0013__PS96_010-3_2016-01-01_4221.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61521.899796220205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40985.872466641,0.0,5111.9615005071,0.0,0.0,0.0,18662.9484623167,46552.865122494506,271648.8427298331,2845.0772008919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0023__PS96_010-3_2016-01-01_4246.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54841.431832451795,0.0,0.0,0.0,0.0,0.0,0.0,84159.706445942,0.0,0.0,0.0,19242.623904222,0.0,0.0,0.0,0.0,130702.870196003,12520.3619927217,271223.3023677186,24485.1989783937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0012__PS96_010-3_2016-01-01_4140.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42583.5728978128,0.0,0.0,0.0,0.0,0.0,0.0,188507.080692285,0.0,0.0,0.0,40136.299419313,0.0,0.0,0.0,0.0,76265.38678645021,44083.044373279394,27638.2950095071,18197.9040725872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0016__PS96_010-3_2016-01-01_4128.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256061.993399623,648713.631158706,0.0,0.0,0.0,0.0,0.0,89918.264063824,8494.8665353068,6647.610054996,0.0,0.0,0.0,0.0,0.0,0.0,9503.3177771091,0.0,36935.908717618,4249.8472674484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0019__PS96_010-3_2016-01-01_4340.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63108.593021643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35494.6889506167,35339.095827929,58966.27630711541,85130.028875149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0020__PS96_010-3_2016-01-01_4300.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68868.06827035299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38347.778400636,0.0,0.0,0.0,0.0,0.0,9076.9921758826,72017.2415342941,14029.052171573498,23345.811483537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0021__PS96_010-3_2016-01-01_4192.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6228.497602898001,6852.4360149074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12908.207310996,9593.1132150412,114850.2512990719,1670.5846192064996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_026_0012__PS96_026-3_2016-01-08_4623.jpg,0.0,0.0,0.0,0.0,4778.3624261101,0.0,0.0,3371.612527863301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_026_0020__PS96_026-3_2016-01-08_4647.jpg,0.0,0.0,0.0,0.0,2827.4333882308,0.0,0.0,14676.002218026,0.0,0.0,19113.082018336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43484.357921884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0011__PS96_057-3_2016-01-21_1000.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123259.0206921425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38592.8680640812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355233.1781021039,12237.051279490901,72952.4784115309,6298.8932704475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0008__PS96_057-3_2016-01-21_0993.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110945.2645990779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155588.40989779652,8620.6009272851,178426.1412592709,11668.3790268942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0006__PS96_057-3_2016-01-21_1024.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128030.15125123391,360728.4800025,0.0,62802.17413183799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57372.056136745,0.0,0.0,0.0,0.0,5871.111709426899,26095.1143397108,328623.53754926013,5293.5836212988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_106_0007__PS96_106-2_2016-01-31_0114.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12867.963509103998,0.0,0.0,30577.646500493,104671.10211285,0.0,0.0,0.0,22357.488437827004,0.0,9160.8841778678,0.0,0.0,0.0,0.0,0.0,26655.002442476,1809.5573684677,3881.5084093449,3421.1943997593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_106_0001__PS96_106-2_2016-01-31_0127.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26015.528764377003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10656.812132159,6608.2198000865,3216.9908772759004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0017__PS96_010-3_2016-01-01_4312.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42579.372099295404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17203.361371058,0.0,0.0,0.0,0.0,0.0,0.0,38135.024426201606,11555.1839878333,5273.9929347583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0020__PS96_007-1_2015-12-29_3780.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9852.0345616576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44264.066595357996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22823.6706283299,31968.145966325195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_106_0010__PS96_106-2_2016-01-31_0038.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5541.7694409323985,0.0,0.0,0.0,54607.785401466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6018.7037322926,1963.4954084935998,1809.5573684677,4071.5040790524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_027_0011__PS96_027-2_2016-01-14_0001.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6223.935183892099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67949.749743097,0.0,5964.07981923183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_048_0013__PS96_048-2_2016-01-18_0770.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8120.0921246524,0.0,0.0,0.0,0.0,14420.106629518,0.0,0.0,0.0,0.0,5765.6569263461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0009__PS96_057-3_2016-01-21_1049.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10636.881800297,32854.527745437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74010.9789942161,14305.617882602499,521575.7070422125,11802.9635995368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0010__PS96_057-3_2016-01-21_1012.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8377.652456764301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95877.0538543023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349781.6646247885,25301.52203739545,525352.909040764,6399.4242353623995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_061_0006__PS96_061-1_2016-01-21_1094.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88607.21360118961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24736.4996696009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0007__PS96_090-4_2016-01-29_1521.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15813.278820408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40828.138126052996,0.0,0.0,0.0,0.0,0.0,0.0,2339.6825933643,49425.687303082996,5541.7694409323985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0015__PS96_090-4_2016-01-29_1544.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92344.417205501,0.0,0.0,0.0,0.0,25390.383242239,0.0,0.0,5822.321518879599,0.0,14526.724430199,0.0,0.0,0.0,0.0,0.0,4584.3376638244,5586.722176053299,2642.079421669,5541.7694409323985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0018__PS96_090-4_2016-01-29_1737.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132562.929863972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12988.4511271913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28084.5012612594,2642.079421669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0021__PS96_090-4_2016-01-29_1618.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38418.8918001355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43328.5885818718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17354.157818429798,0.0,69674.59655712522,7492.6984788117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0022__PS96_090-4_2016-01-29_1597.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135844.33060385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.1913286851002,6521.0465967164,0.0,0.0,0.0,0.0,0.0,0.0,14005.951726632,4654.2069985995,11347.464080693,16200.175752702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_106_0011__PS96_106-2_2016-01-31_0076.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15935.063974329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8494.8665353068,0.0,8494.8665353068,0.0,0.0,0.0,0.0,0.0,6203.4912242397995,4071.5040790524,11643.918586493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_072_0001__PS96_072-4_2016-01-23_1407.jpg,0.0,0.0,0.0,0.0,11309.733552923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3769.6900161849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_026_0002__PS96_026-3_2016-01-08_4565.jpg,0.0,0.0,0.0,0.0,1988.7085744943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_026_0021__PS96_026-3_2016-01-08_4614.jpg,0.0,0.0,0.0,0.0,21163.8846912444,0.0,0.0,0.0,0.0,0.0,18419.047458095,0.0,0.0,0.0,0.0,0.0,0.0,14139.832506462,0.0,0.0,0.0,0.0,0.0,54943.313918632004,15393.80400259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0013__PS96_057-3_2016-01-21_1045.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42704.38553753,0.0,0.0,0.0,0.0,0.0,0.0,13138.4144241919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12867.963509103998,121546.1387764154,232095.99766355654,5026.5482457437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_001_0019__PS96_001-4_2015-12-23_3484.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21077.724542071002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8051.969633110801,0.0,0.0,0.0,0.0,0.0,12419.6582374366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0001__PS96_010-3_2016-01-01_4364.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5130.1205865065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42652.13456648301,0.0,242189.383494153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_027_0006__PS96_027-2_2016-01-14_4720.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5032.0586179643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.5308443375,55093.2168558052,49093.1161056595,18452.88342540854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_027_0008__PS96_027-2_2016-01-14_4727.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35914.685600029,0.0,3977.0564941519,0.0,0.0,183984.23216483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25419.430274082402,6283.531602685302,74155.61697751,11858.80069656552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_027_0010__PS96_027-2_2016-01-14_4700.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264728.36008539004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14925.61500009,21939.7323435657,0.0,7857.38714926994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_048_0012__PS96_048-2_2016-01-18_0851.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5389.520533901,0.0,0.0,0.0,0.0,0.0,0.0,14578.3892869717,0.0,0.0,16535.779101611002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0015__PS96_057-3_2016-01-21_1075.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45427.626120449015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.8070489117003,0.0,0.0,0.0,0.0,13135.010822711,561.5813638184901,4706.008091546,1555.2847130677999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0016__PS96_057-3_2016-01-21_1077.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78375.0874598545,0.0,0.0,0.0,0.0,10059.1798715017,0.0,0.0,12892.910197377,0.0,0.0,0.0,0.0,3446.1210525099,2965.5560225199997,6861.2383554401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_048_0002__PS96_048-2_2016-01-18_0741.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80284.090156234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41560.643426402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0011__PS96_007-1_2015-12-29_3689.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46920.578807836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111358.36193645051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0019__PS96_090-4_2016-01-29_1577.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53859.809162460995,0.0,0.0,0.0,25136.83315315,0.0,0.0,0.0,10568.317686676,0.0,2006.1359314215,0.0,0.0,0.0,0.0,0.0,39408.13824663,0.0,9666.4320951169,2827.4333882308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_106_0009__PS96_106-2_2016-01-31_0093.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21977.253700169,0.0,0.0,0.0,41806.92543022,0.0,0.0,0.0,9160.8841778678,0.0,6235.126793561301,0.0,0.0,0.0,0.0,0.0,0.0,5026.5482457437,7853.981633974499,6082.1233773498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_027_0007__PS96_027-2_2016-01-14_4729.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14194.660801261001,0.0,10568.317686676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12396.298800008,5185.56751697243,1457.6097700343,5917.35783824327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0027__PS96_090-4_2016-01-29_1735.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16149.981600033001,68803.5657599631,65307.027215602,27066.082374285903,0.0,0.0,0.0,0.0,0.0,0.0,9691.8133363246,46229.255322291996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_001_0015__PS96_001-4_2015-12-23_3432.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11820.542695388998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0016__PS96_007-1_2015-12-29_3818.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114625.220527812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116040.99559343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36784.9083808826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0023__PS96_007-1_2015-12-29_3832.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5690.5351628133985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18383.0573726554,5594.2971842597,82275.9893322273,18838.0027145552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_008_0009__PS96_008-2_2015-12-30_3966.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111970.6485629552,0.0,9372.4528501682,0.0,22833.4725001,0.0,0.0,0.0,7576.8683433459,17916.673806063398,9486.046871495999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_106_0012__PS96_106-2_2016-01-31_0028.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10078.462600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16150.582256913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.5308443375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_048_0018__PS96_048-2_2016-01-18_0691.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401687.178280649,0.0,32142.647602507997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_061_0008__PS96_061-1_2016-01-21_1254.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32379.156800839,0.0,0.0,0.0,0.0,0.0,4090.9399006127,0.0,28952.917895484,0.0,0.0,0.0,11958.273426288299,0.0,0.0,74099.941206145,5026.5482457437,9236.9462200817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0002__PS96_090-4_2016-01-29_1706.jpg,0.0,0.0,0.0,0.0,9307.360621182199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67432.87667668168,0.0,8264.4750106224,0.0,0.0,0.0,0.0,0.0,0.0,10065.6628621017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0010__PS96_090-4_2016-01-29_1749.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31415.926535897997,20867.243803307,0.0,0.0,0.0,0.0,0.0,0.0,28236.6614740021,22896.6294968911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0017__PS96_090-4_2016-01-29_1712.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6361.725123519301,0.0,56410.437687858,0.0,0.0,0.0,0.0,0.0,4472.2233326364,39810.6318170713,8045.6187858435005,8828.081759224598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0012__PS96_007-1_2015-12-29_3750.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38013.271108437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14775.590090483,3019.0705400998,34018.703376833604,1809.5573684677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_048_0009__PS96_048-2_2016-01-18_0828.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4971.4082681249,0.0,65103.5025785231,0.0,0.0,0.0,0.0,0.0,4394.3341401353,14035.334100244,23950.844011082,3046.401139549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0008__PS96_090-4_2016-01-29_1775.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.1237430745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.6370614359,2485.9325278484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0011__PS96_090-4_2016-01-29_1607.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36892.271037902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.4239393685,0.0,28020.492905782998,0.0,0.0,0.0,0.0,0.0,13433.316012869,3848.4510006475,20729.211332726998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_048_0023__PS96_048-2_2016-01-18_0901.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3631.6811075498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.2245902351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_048_0027__PS96_048-2_2016-01-18_0948.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7555.5303318834995,46702.7194104066,9160.8841778678,0.0,0.0,0.0,0.0,0.0,7168.6621114185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
