filename,longitude,latitude,area,survey,area_pix,antarctic_scallop-antarctic_scallop,barnacles-bathylasmatidae,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-antipatharia,octocorals_bottle_brush_simple-gorgonacea,brachiopods-brachiopoda,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,anemones_colonial-zoantharia,octocorals_branching_bushy-alcyonacea,stony_corals_solitary-scleractinia,octocorals_seafan_fern_simple-antipatharia,stony_corals_colonial-scleractinia,octocorals_seafan_flexible-alcyonacea,bryozoans_hard_branching_antler-bryozoans,hydrocorals_branching-stylasterids,bryozoans_hard_branching_leaf-bryozoans,bryozoans_hard_lettuce-bryozoans,bryozoans_soft_dendroid-bryozoans,bryozoans_hard_encrusting-bryozoans,sponges_massive_round-porifera,sponges_massive_simple-porifera,bryozoans_soft_foliaceous-bryozoans,bryozoans_hard_branching_coralhead-bryozoans,sponges_crust_encrusting-porifera,sponges_erect_palmate-porifera,sponges_bead-porifera,bryozoans_soft_fan-bryozoans,sponges_hollow_tube_chimney-porifera,bryozoans_hard_fenestrate-bryozoans,sponges_erect_simple-porifera,bryozoans_purple-bryozoans,sponges_cup_table_disc-porifera,sponges_massive_barrel-porifera,sponges_erect_laminar-porifera,sponges_massive_cryptic-porifera,sponges_cup_cup_goblet-porifera,sponges_crust_creeping_ramose-porifera,sponges_erect_stalked-porifera,sponges_erect_branching-porifera,sponges_cup_incomplete_curled-porifera,n_annotation
PS118_39_0119__TIMER_2019_03_24_at_07_33_43_IMG_2837.jpg,-53.32507117,-61.89015883,17.805018528782,PS118,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
PS118_39_0178__TIMER_2019_03_24_at_07_42_31_IMG_2887.jpg,-53.32715083,-61.88924317,9.1534016003344,PS118,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS118_39_0057__TIMER_2019_03_24_at_07_44_18_IMG_2897.jpg,-53.32751283,-61.8889535,8.8577503604021,PS118,14155776.0,0.0,0.0,0.0,0.0,62239.94465745521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10307.560469879865,7841.420289908369,0.0,0.0,0.0,7957.7776561342325,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95
PS118_69_0003__TIMER_2019_03_31_at_10_59_55_IMG_0253.jpg,-51.0129465,-61.2021745,18.470129697268,PS118,14155776.0,0.0,0.0,0.0,0.0,7819.462128056103,0.0,0.0,0.0,10011.008260547933,0.0,0.0,0.0,0.0,12977.832858181462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
PS118_69_0023__TIMER_2019_03_31_at_11_07_21_IMG_0282.jpg,-51.01528567,-61.20230083,7.3666451863634,PS118,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
PS118_69_0049__TIMER_2019_03_31_at_11_13_05_IMG_0304.jpg,-51.01674233,-61.20248933,13.1126811007,PS118,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS118_69_0037__TIMER_2019_03_31_at_11_17_17_IMG_0320.jpg,-51.01838217,-61.202654,15.391353871265,PS118,,,,,,,,,,,,,,,,,,,,,,,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS118_69_0009__TIMER_2019_03_31_at_11_20_07_IMG_0331.jpg,-51.01941367,-61.20284817,15.068744703259,PS118,14155776.0,0.0,0.0,0.0,0.0,30965.669078555733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
PS118_69_0060__TIMER_2019_03_31_at_11_21_56_IMG_0338.jpg,-51.01997383,-61.20292717,14.531682731431,PS118,,,,,,,,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS118_69_0030__TIMER_2019_03_31_at_11_26_35_IMG_0356.jpg,-51.02161117,-61.20317017,22.54129584247,PS118,,,,,,,,,,,,,,,,,,,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS118_69_0001__TIMER_2019_03_31_at_11_29_39_IMG_0368.jpg,-51.02264317,-61.20327333,7.3652009539158,PS118,14155776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6428.543657668532,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
PS118_69_0054__TIMER_2019_03_31_at_11_32_14_IMG_0378.jpg,-51.02345567,-61.20339033,9.1411482786421,PS118,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS118_69_0043__TIMER_2019_03_31_at_11_37_57_IMG_0400.jpg,-51.02529067,-61.20348217,7.8906036005936,PS118,,,,,,,,,,,,,,,,,,,,,,,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS118_69_0016__TIMER_2019_03_31_at_11_40_33_IMG_0410.jpg,-51.02613283,-61.2034555,7.130150650969,PS118,14155776.0,0.0,0.0,17254.544512729255,0.0,0.0,0.0,13431.816872729352,0.0,0.0,0.0,2914.806106475391,0.0,0.0,3730.6148867595894,0.0,0.0,9286.85230433956,0.0,0.0,0.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
PS118_69_0026__TIMER_2019_03_31_at_11_50_26_IMG_0448.jpg,-51.0293865,-61.20346633,10.505544040537,PS118,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS118_69_0052__TIMER_2019_03_31_at_11_53_48_IMG_0461.jpg,-51.03055167,-61.20344733,6.2482183291622,PS118,,,,,,,,,,,,,,,,,,,,,,,0,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
PS118_69_0040__TIMER_2019_03_31_at_11_59_20_IMG_0482.jpg,-51.0325555,-61.203333,15.167315841486,PS118,,,,,,,,,,,,,,,,,,,,,,,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS118_69_0012__TIMER_2019_03_31_at_12_01_06_IMG_0489.jpg,-51.0332705,-61.20327283,13.332089231442,PS118,14155776.0,0.0,0.0,0.0,0.0,3475.316501358268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.6587276983025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107
PS118_69_0062__TIMER_2019_03_31_at_12_02_22_IMG_0494.jpg,-51.03363717,-61.20327083,9.8562119378957,PS118,,,,,,,,,,,,,,,,,,,,,,,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
PS118_69_0033__TIMER_2019_03_31_at_12_07_49_IMG_0516.jpg,-51.03569317,-61.20311733,11.75640125249,PS118,,,,,,,,,,,,,,,,,,,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95
PS118_69_0005__TIMER_2019_03_31_at_12_12_12_IMG_0533.jpg,-51.03720267,-61.20298583,7.8127868578854,PS118,14155776.0,0.0,0.0,0.0,0.0,20493.09425543121,0.0,0.0,0.0,0.0,0.0,6495.398948451781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
PS118_69_0057__TIMER_2019_03_31_at_12_13_13_IMG_0537.jpg,-51.03758317,-61.20291483,13.620751355773,PS118,,,,,,,,,,,,,,,,,,,,,,,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS118_69_0045__TIMER_2019_03_31_at_12_17_53_IMG_0555.jpg,-51.03935017,-61.20272967,12.374680771718,PS118,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98
PS118_69_0019__TIMER_2019_03_31_at_12_19_57_IMG_0563.jpg,-51.0402285,-61.20266933,7.723292675741,PS118,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
PS118_69_0022__TIMER_2019_03_31_at_12_26_22_IMG_0592.jpg,-51.042893,-61.20248933,15.60099372329,PS118,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
PS118_69_0048__TIMER_2019_03_31_at_12_30_13_IMG_0607.jpg,-51.04447433,-61.20244667,21.2167860467,PS118,,,,,,,,,,,,,,,,,,,,,,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS118_69_0036__TIMER_2019_03_31_at_12_35_56_IMG_0629.jpg,-51.04661367,-61.20228533,15.990668047283,PS118,,,,,,,,,,,,,,,,,,,,,,,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,107
PS118_69_0008__TIMER_2019_03_31_at_12_37_29_IMG_0635.jpg,-51.04715633,-61.202258,22.599945514047,PS118,14155776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17421.280144588818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS118_69_0029__TIMER_2019_03_31_at_12_46_37_IMG_0671.jpg,-51.050375,-61.20193417,17.442400424481,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
PS118_69_0053__TIMER_2019_03_31_at_12_49_38_IMG_0684.jpg,-51.0514465,-61.20181917,8.9414987816226,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS118_69_0042__TIMER_2019_03_31_at_12_57_10_IMG_0713.jpg,-51.054258,-61.20165667,13.55507877481,PS118,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS118_69_0015__TIMER_2019_03_31_at_12_57_26_IMG_0714.jpg,-51.05434817,-61.20165033,18.608798120266,PS118,14155776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101619.46393748916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
PS118_69_0025__TIMER_2019_03_31_at_13_03_39_IMG_0744.jpg,-51.056154336666665,-61.20133778,16.94051569673,PS118,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS118_69_0051__TIMER_2019_03_31_at_13_07_05_IMG_0760.jpg,-51.05737117,-61.20129467,6.543879067645,PS118,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
PS118_69_0039__TIMER_2019_03_31_at_13_10_13_IMG_0772.jpg,-51.059076,-61.20102683,13.515099209234,PS118,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS118_69_0011__TIMER_2019_03_31_at_13_18_40_IMG_0805.jpg,-51.061748,-61.20076517,15.454792202749,PS118,14155776.0,0.0,0.0,0.0,0.0,15679.209212868454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS118_69_0032__TIMER_2019_03_31_at_13_22_35_IMG_0821.jpg,-51.063022,-61.20074933,7.085431035096,PS118,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
PS118_69_0004__TIMER_2019_03_31_at_13_25_10_IMG_0832.jpg,-51.06399183,-61.20081917,11.222973481618,PS118,14155776.0,0.0,0.0,0.0,0.0,15074.407388118203,0.0,2708.083026683876,0.0,0.0,0.0,19706.60784433855,0.0,0.0,0.0,0.0,0.0,28472.37988319044,0.0,0.0,0.0,0.0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103
PS118_69_0056__TIMER_2019_03_31_at_13_27_31_IMG_0841.jpg,-51.06471933,-61.200817,6.5129656075743,PS118,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
PS118_69_0044__TIMER_2019_03_31_at_13_31_35_IMG_0859.jpg,-51.0660495,-61.20095417,9.8753734354191,PS118,,,,,,,,,,,,,,,,,,,,,,,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS118_69_0018__TIMER_2019_03_31_at_13_34_58_IMG_0872.jpg,-51.067137,-61.20110883,14.032189116478,PS118,,,,,,,,,,,,,,,,,,,,,,,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
PS118_69_0024__TIMER_2019_03_31_at_13_43_34_IMG_0907.jpg,-51.06932633,-61.20153033,18.162363248475,PS118,,,,,,,,,,,,,,,,,,,,,,,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
PS118_69_0050__TIMER_2019_03_31_at_13_49_17_IMG_0929.jpg,-51.07079617,-61.20176817,14.531537734081,PS118,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS118_69_0038__TIMER_2019_03_31_at_13_54_49_IMG_0950.jpg,-51.07235167,-61.20188783,8.4079691988335,PS118,,,,,,,,,,,,,,,,,,,,,,,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
PS118_69_0010__TIMER_2019_03_31_at_13_58_42_IMG_0967.jpg,-51.07339467,-61.20175583,4.2660792475515,PS118,14155776.0,0.0,0.0,0.0,0.0,0.0,0.0,4832.42420913011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS118_69_0061__TIMER_2019_03_31_at_14_00_46_IMG_0978.jpg,-51.073772,-61.2016025,4.4653713301439,PS118,,,,,,,,,,,,,,,,,,,,,,,0,12,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104
PS118_69_0031__TIMER_2019_03_31_at_14_05_26_IMG_0999.jpg,-51.07438783,-61.20106917,6.7688104927027,PS118,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106
PS118_69_0002__TIMER_2019_03_31_at_14_10_34_IMG_1022.jpg,-51.0746805,-61.2002575,9.9102143891365,PS118,14155776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73459.61880209655,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102
PS118_69_0055__TIMER_2019_03_31_at_14_12_23_IMG_1030.jpg,-51.07488417,-61.19988317,11.911676677658,PS118,,,,,,,,,,,,,,,,,,,,,,,0,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
PS118_69_0017__TIMER_2019_03_31_at_14_14_29_IMG_1038.jpg,-51.07498483,-61.19947983,13.42688060021,PS118,14155776.0,0.0,0.0,0.0,61155.66259465834,0.0,0.0,0.0,0.0,0.0,0.0,4839.819832395926,0.0,0.0,4247.536626051704,0.0,160855.91312874336,0.0,0.0,26781.539845349962,0.0,0.0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS118_77_0003__TIMER_2019_04_01_at_20_23_13_IMG_0165.jpg,-48.89842533,-60.88863183,17.108904274093,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
PS118_77_0001__TIMER_2019_04_01_at_20_27_43_IMG_0184.jpg,-48.899481,-60.88840483,17.146415350627,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
PS118_77_0005__TIMER_2019_04_01_at_20_31_55_IMG_0201.jpg,-48.90067533,-60.888105,15.733599223483,PS118,14155776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15583.508760817744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
PS118_77_0004__TIMER_2019_04_01_at_20_39_09_IMG_0229.jpg,-48.90286667,-60.8876235,8.8344968819862,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
PS118_77_0002__TIMER_2019_04_01_at_20_43_17_IMG_0248.jpg,-48.90414817,-60.88745883,13.646637951588,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
PS118_77_0006__TIMER_2019_04_01_at_20_46_50_IMG_0263.jpg,-48.90533917,-60.8873075,4.3395404335567,PS118,14155776.0,0.0,0.0,0.0,0.0,7079.267713032628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
PS118_81_0023__TIMER_2019_04_03_at_21_47_56_IMG_0034.jpg,-50.71599317,-61.21254733,7.0210059163674,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS118_81_0048__TIMER_2019_04_03_at_21_51_47_IMG_0050.jpg,-50.71569667,-61.21185383,4.5669765975202,PS118,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
PS118_81_0036__TIMER_2019_04_03_at_21_55_42_IMG_0065.jpg,-50.71567117,-61.21126033,7.0970187236715,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
PS118_81_0007__TIMER_2019_04_03_at_21_58_49_IMG_0077.jpg,-50.71597733,-61.21091883,6.0725593741881,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
PS118_81_0030__TIMER_2019_04_03_at_22_10_13_IMG_0123.jpg,-50.71701,-61.20945383,14.466752832811,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,104
PS118_81_0042__TIMER_2019_04_03_at_22_13_38_IMG_0137.jpg,-50.717128,-61.20896233,13.04023837594,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
PS118_81_0015__TIMER_2019_04_03_at_22_28_12_IMG_0027.jpg,-50.71800567,-61.20724233,8.3822015819305,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86
PS118_81_0026__TIMER_2019_04_03_at_22_37_14_IMG_0064.jpg,-50.71619667,-61.20633933,14.369317502013,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
PS118_81_0050__TIMER_2019_04_03_at_22_43_27_IMG_0088.jpg,-50.71639667,-61.20577,14.282803252947,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
PS118_81_0011__TIMER_2019_04_03_at_22_50_07_IMG_0114.jpg,-50.71681933,-61.20493683,14.792243642265,PS118,14155776.0,0.0,0.0,10250.056757948558,0.0,0.0,0.0,1754.1927669742427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23125.60564251444,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
PS118_81_0033__TIMER_2019_04_03_at_23_03_29_IMG_0167.jpg,-50.7186825,-61.20366617,7.735202453604,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS118_81_0003__TIMER_2019_04_03_at_23_08_25_IMG_0186.jpg,-50.71949483,-61.2031435,6.8432187019019,PS118,14155776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584.093161106117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
PS118_81_0045__TIMER_2019_04_03_at_23_17_59_IMG_0224.jpg,-50.72052317,-61.20190767,3.122659939808,PS118,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
PS118_81_0019__TIMER_2019_04_03_at_23_20_03_IMG_0232.jpg,-50.720778,-61.20162133,3.3292489885659,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105
PS118_81_0024__TIMER_2019_04_03_at_23_34_45_IMG_0035.jpg,-50.72201933,-61.20003267,4.8869145379755,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
PS118_81_0009__TIMER_2019_04_03_at_23_41_45_IMG_0064.jpg,-50.7210855,-61.198901,4.1036911717165,PS118,14155776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9530.140066866945,0.0,5957.529383504796,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,107
PS118_81_0032__TIMER_2019_04_03_at_23_50_48_IMG_0101.jpg,-50.72123583,-61.19742583,7.290465582597,PS118,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
PS118_81_0001__TIMER_2019_04_03_at_23_54_40_IMG_0118.jpg,-50.72110183,-61.19681367,6.5594407434713,PS118,14155776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89141.05006344887,0.0,0.0,0.0,0.0,0.0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
PS118_81_0043__TIMER_2019_04_03_at_23_59_19_IMG_0136.jpg,-50.7206935,-61.196028,9.1130422699735,PS118,,,,,,,,,,,,,,,,,,,,,,,0,6,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,9,1,0,0,0,100
PS118_81_0017__TIMER_2019_04_04_at_00_04_13_IMG_0155.jpg,-50.72020483,-61.19512217,13.164399315024,PS118,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,100
PS118_81_0028__TIMER_2019_04_04_at_00_06_01_IMG_0162.jpg,-50.7202805,-61.1948605,17.493894802275,PS118,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,101
PS118_81_0040__TIMER_2019_04_04_at_00_19_26_IMG_0217.jpg,-50.72100017,-61.19260267,9.5409259222864,PS118,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
PS118_81_0013__TIMER_2019_04_04_at_00_21_31_IMG_0226.jpg,-50.720899,-61.1921655,8.5415913171263,PS118,14155776.0,0.0,0.0,0.0,0.0,0.0,0.0,13822.005507738597,0.0,0.0,0.0,0.0,0.0,0.0,3200.926029082552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,103
PS118_81_0035__TIMER_2019_04_04_at_00_25_40_IMG_0243.jpg,-50.7204475,-61.191312,4.004989125247,PS118,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
